EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
303.5010917186737,156,1,BUFFERING,Writing,577751.0
303.5139458179474,156,1,PLAY,Buffering-Play,0
303.51599049568176,156,0,PLAY,StillPlaying,577751.0
304.2138922214508,156,1,PLAY,Writing,128503.0
306.1388819217682,158,2,PLAY,Writing,378355.0
306.6898949146271,159,3,PLAY,Writing,128503.0
307.52583146095276,160,2,PLAY,StillPlaying,128503.0
308.1160800457001,160,3,PLAY,Writing,378355.0
308.7693567276001,161,4,PLAY,Writing,128503.0
310.6890594959259,163,5,PLAY,Writing,378355.0
311.52583360671997,164,4,PLAY,StillPlaying,378355.0
315.5261781215668,168,3,PLAY,StillPlaying,128503.0
319.52609729766846,172,2,PLAY,StillPlaying,378355.0
323.5258445739746,176,1,PLAY,StillPlaying,128503.0
327.52604722976685,180,0,PLAY,StillPlaying,378355.0
331.52584648132324,184,0,BUFFERING,Play-Buffering,0
343.12841391563416,184,1,PLAY,Buffering-Play,0
343.12892174720764,184,0,PLAY,StillPlaying,577751.0
343.12802290916443,184,1,BUFFERING,Writing,577751.0
347.12991762161255,188,0,BUFFERING,Play-Buffering,0
347.39791536331177,188,1,BUFFERING,Writing,128503.0
347.4040048122406,188,1,PLAY,Buffering-Play,0
347.4150094985962,188,0,PLAY,StillPlaying,128503.0
351.41610503196716,192,0,BUFFERING,Play-Buffering,0
352.2873680591583,192,1,BUFFERING,Writing,378355.0
352.2958474159241,192,1,PLAY,Buffering-Play,0
352.2983160018921,192,0,PLAY,StillPlaying,378355.0
353.03828024864197,192,1,PLAY,Writing,128503.0
353.70297861099243,193,2,PLAY,Writing,128503.0
354.4333498477936,194,3,PLAY,Writing,128503.0
355.93721556663513,195,4,PLAY,Writing,378355.0
356.3021240234375,196,3,PLAY,StillPlaying,128503.0
360.3010239601135,200,2,PLAY,StillPlaying,128503.0
364.30122447013855,204,1,PLAY,StillPlaying,128503.0
368.30195355415344,208,0,PLAY,StillPlaying,378355.0
372.30182814598083,212,0,BUFFERING,Play-Buffering,0
392.426561832428,212,1,BUFFERING,Writing,577751.0
392.42967772483826,212,1,PLAY,Buffering-Play,0
392.4312381744385,212,0,PLAY,StillPlaying,577751.0
396.4341902732849,216,0,BUFFERING,Play-Buffering,0
407.3989701271057,216,1,PLAY,Buffering-Play,0
407.3996787071228,216,0,PLAY,StillPlaying,128503.0
407.3985378742218,216,0,PLAY,Writing,128503.0
411.40051913261414,220,0,BUFFERING,Play-Buffering,0
417.43367981910706,220,1,BUFFERING,Writing,128503.0
417.43506479263306,220,1,PLAY,Buffering-Play,0
417.4478259086609,220,0,PLAY,StillPlaying,128503.0
421.4499578475952,224,0,BUFFERING,Play-Buffering,0
423.42442750930786,224,1,PLAY,Buffering-Play,0
423.4300482273102,224,0,PLAY,StillPlaying,128503.0
423.4231734275818,224,1,BUFFERING,Writing,128503.0
427.43372225761414,228,0,BUFFERING,Play-Buffering,0
435.4367482662201,228,1,BUFFERING,Writing,128503.0
435.4408528804779,228,1,PLAY,Buffering-Play,0
435.44174432754517,228,0,PLAY,StillPlaying,128503.0
439.4587390422821,232,0,BUFFERING,Play-Buffering,0
442.6440041065216,232,1,BUFFERING,Writing,128503.0
442.6481924057007,232,1,PLAY,Buffering-Play,0
442.6498258113861,232,0,PLAY,StillPlaying,128503.0
443.267112493515,232,1,PLAY,Writing,128503.0
444.0890271663666,233,2,PLAY,Writing,128503.0
444.79857873916626,234,3,PLAY,Writing,128503.0
445.45897936820984,234,4,PLAY,Writing,128503.0
446.6498758792877,236,3,PLAY,StillPlaying,128503.0
447.283079624176,236,4,PLAY,Writing,378355.0
450.06092834472656,239,5,PLAY,Writing,577751.0
450.65020871162415,240,4,PLAY,StillPlaying,128503.0
454.6496653556824,244,3,PLAY,StillPlaying,128503.0
458.65670013427734,248,2,PLAY,StillPlaying,128503.0
459.3822298049927,248,3,PLAY,Writing,1473801.0
461.7710862159729,251,4,PLAY,Writing,577751.0
462.65134477615356,252,3,PLAY,StillPlaying,378355.0
466.65009093284607,256,2,PLAY,StillPlaying,577751.0
467.8915479183197,257,3,PLAY,Writing,1473801.0
470.6510422229767,260,2,PLAY,StillPlaying,1473801.0
474.65048265457153,264,1,PLAY,StillPlaying,577751.0
476.41897082328796,265,2,PLAY,Writing,577751.0
478.650146484375,268,1,PLAY,StillPlaying,1473801.0
482.65089297294617,272,0,PLAY,StillPlaying,577751.0
486.650342464447,276,0,BUFFERING,Play-Buffering,0
488.1458263397217,276,1,PLAY,Buffering-Play,0
488.1461281776428,276,0,PLAY,StillPlaying,378355.0
488.1450846195221,276,0,PLAY,Writing,378355.0
491.1224904060364,278,1,PLAY,Writing,577751.0
492.1458580493927,280,0,PLAY,StillPlaying,577751.0
496.1460680961609,284,0,BUFFERING,Play-Buffering,0
503.6767921447754,284,1,PLAY,Buffering-Play,0
503.6798424720764,284,0,PLAY,StillPlaying,378355.0
503.6751799583435,284,1,BUFFERING,Writing,378355.0
504.28591537475586,284,1,PLAY,Writing,128503.0
505.2374300956726,285,2,PLAY,Writing,378355.0
507.68220138549805,288,1,PLAY,StillPlaying,128503.0
511.45042538642883,291,2,PLAY,Writing,128503.0
511.6861984729767,292,1,PLAY,StillPlaying,378355.0
515.6821591854095,296,0,PLAY,StillPlaying,128503.0
519.6818623542786,300,0,BUFFERING,Play-Buffering,0
536.4534604549408,300,1,BUFFERING,Writing,378355.0
536.4588272571564,300,1,PLAY,Buffering-Play,0
536.4741580486298,300,0,PLAY,StillPlaying,378355.0
536.9434399604797,300,1,PLAY,Writing,128503.0
537.5921137332916,301,2,PLAY,Writing,128503.0
538.2462158203125,301,3,PLAY,Writing,128503.0
539.2201931476593,302,4,PLAY,Writing,128503.0
540.2630825042725,303,5,PLAY,Writing,128503.0
540.479451417923,304,4,PLAY,StillPlaying,128503.0
544.4797704219818,308,3,PLAY,StillPlaying,128503.0
544.4988725185394,308,4,PLAY,Writing,378355.0
548.4803695678711,312,3,PLAY,StillPlaying,128503.0
552.4802424907684,316,2,PLAY,StillPlaying,128503.0
556.4795784950256,320,1,PLAY,StillPlaying,128503.0
560.480082988739,324,0,PLAY,StillPlaying,378355.0
560.5198793411255,324,1,PLAY,Writing,577751.0
561.2851998806,324,2,PLAY,Writing,128503.0
563.2622544765472,326,3,PLAY,Writing,378355.0
563.8940823078156,327,4,PLAY,Writing,128503.0
564.4793500900269,328,3,PLAY,StillPlaying,577751.0
565.7910070419312,329,4,PLAY,Writing,378355.0
567.7920913696289,331,5,PLAY,Writing,128503.0
568.4793434143066,332,4,PLAY,StillPlaying,128503.0
