EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.030341386795043945,0,1,INITIAL_BUFFERING,Writing,128503
0.04118013381958008,0,1,PLAY,InitialBuffering-Play,0
0.08455991744995117,0,0,PLAY,StillPlaying,128503
0.7112829685211182,0,1,PLAY,Writing,128503.0
2.7487146854400635,2,2,PLAY,Writing,378355.0
4.0880446434021,4,1,PLAY,StillPlaying,128503.0
8.089788436889648,8,0,PLAY,StillPlaying,378355.0
8.774321794509888,8,1,PLAY,Writing,577751.0
10.969292402267456,10,2,PLAY,Writing,378355.0
12.088026762008667,12,1,PLAY,StillPlaying,577751.0
13.004189729690552,12,2,PLAY,Writing,577751.0
16.087726354599,16,1,PLAY,StillPlaying,378355.0
16.870006561279297,16,2,PLAY,Writing,1473801.0
19.86379384994507,19,3,PLAY,Writing,577751.0
20.0884952545166,20,2,PLAY,StillPlaying,577751.0
24.088016271591187,24,1,PLAY,StillPlaying,1473801.0
28.08908486366272,28,0,PLAY,StillPlaying,577751.0
28.228100299835205,28,1,PLAY,Writing,1473801.0
31.05929398536682,30,2,PLAY,Writing,577751.0
32.08912205696106,32,1,PLAY,StillPlaying,1473801.0
36.08816623687744,36,0,PLAY,StillPlaying,577751.0
39.89582943916321,39,1,PLAY,Writing,1473801.0
40.088449239730835,40,0,PLAY,StillPlaying,1473801.0
42.853543281555176,42,1,PLAY,Writing,577751.0
44.08776879310608,44,0,PLAY,StillPlaying,577751.0
48.088653564453125,48,0,BUFFERING,Play-Buffering,0
139.64528942108154,48,1,BUFFERING,Writing,1473801.0
139.64892864227295,48,1,PLAY,Buffering-Play,0
139.65476775169373,48,0,PLAY,StillPlaying,1473801.0
140.32620453834534,48,1,PLAY,Writing,128503.0
142.46825551986694,50,2,PLAY,Writing,378355.0
142.97167348861694,51,3,PLAY,Writing,128503.0
143.65532183647156,52,4,PLAY,Writing,128503.0
143.6683599948883,52,3,PLAY,StillPlaying,128503.0
144.3204276561737,52,4,PLAY,Writing,128503.0
145.86321687698364,54,5,PLAY,Writing,378355.0
147.6562316417694,56,4,PLAY,StillPlaying,378355.0
148.18198657035828,56,5,PLAY,Writing,577751.0
151.6564860343933,60,4,PLAY,StillPlaying,128503.0
155.65604829788208,64,3,PLAY,StillPlaying,128503.0
159.6560492515564,68,2,PLAY,StillPlaying,128503.0
163.53643584251404,71,3,PLAY,Writing,1473801.0
163.65631890296936,72,2,PLAY,StillPlaying,378355.0
167.65557551383972,76,1,PLAY,StillPlaying,577751.0
171.65545749664307,80,0,PLAY,StillPlaying,1473801.0
175.65622925758362,84,0,BUFFERING,Play-Buffering,0
189.39721369743347,84,1,BUFFERING,Writing,378355.0
189.4022741317749,84,1,PLAY,Buffering-Play,0
189.41531944274902,84,0,PLAY,StillPlaying,378355.0
193.41645693778992,88,0,BUFFERING,Play-Buffering,0
198.4442596435547,88,1,BUFFERING,Writing,128503.0
198.44596648216248,88,1,PLAY,Buffering-Play,0
198.45699954032898,88,0,PLAY,StillPlaying,128503.0
202.45976042747498,92,0,BUFFERING,Play-Buffering,0
208.34099960327148,92,1,PLAY,Buffering-Play,0
208.341402053833,92,0,PLAY,StillPlaying,378355.0
208.34043216705322,92,0,PLAY,Writing,378355.0
209.42080760002136,93,1,PLAY,Writing,128503.0
210.8451611995697,94,2,PLAY,Writing,378355.0
211.5521981716156,95,3,PLAY,Writing,128503.0
212.27316403388977,95,4,PLAY,Writing,128503.0
212.3433015346527,96,3,PLAY,StillPlaying,128503.0
213.58880496025085,97,4,PLAY,Writing,378355.0
216.34465622901917,100,3,PLAY,StillPlaying,378355.0
220.3422794342041,104,2,PLAY,StillPlaying,128503.0
220.7996277809143,104,3,PLAY,Writing,577751.0
222.8490035533905,106,4,PLAY,Writing,378355.0
224.34307384490967,108,3,PLAY,StillPlaying,128503.0
225.62654542922974,109,4,PLAY,Writing,577751.0
228.34264206886292,112,3,PLAY,StillPlaying,378355.0
232.34307861328125,116,2,PLAY,StillPlaying,577751.0
236.34306740760803,120,1,PLAY,StillPlaying,378355.0
239.47841954231262,123,2,PLAY,Writing,378355.0
240.34455728530884,124,1,PLAY,StillPlaying,577751.0
244.3431887626648,128,0,PLAY,StillPlaying,378355.0
245.4145438671112,129,1,PLAY,Writing,128503.0
248.34287118911743,132,0,PLAY,StillPlaying,128503.0
248.81282329559326,132,1,PLAY,Writing,378355.0
251.00765013694763,134,2,PLAY,Writing,128503.0
252.34347677230835,136,1,PLAY,StillPlaying,378355.0
253.09648823738098,136,2,PLAY,Writing,378355.0
253.6295154094696,137,3,PLAY,Writing,128503.0
256.3432602882385,140,2,PLAY,StillPlaying,128503.0
260.34318232536316,144,1,PLAY,StillPlaying,378355.0
262.1535122394562,145,2,PLAY,Writing,378355.0
263.5362193584442,147,3,PLAY,Writing,128503.0
264.34455275535583,148,2,PLAY,StillPlaying,128503.0
265.2290675640106,148,3,PLAY,Writing,378355.0
266.3465316295624,150,4,PLAY,Writing,128503.0
268.34413290023804,152,3,PLAY,StillPlaying,378355.0
268.93931007385254,152,4,PLAY,Writing,378355.0
272.34307503700256,156,3,PLAY,StillPlaying,128503.0
276.3431179523468,160,2,PLAY,StillPlaying,378355.0
277.4434816837311,161,3,PLAY,Writing,128503.0
278.8122708797455,162,4,PLAY,Writing,378355.0
279.5641074180603,163,5,PLAY,Writing,128503.0
280.3422706127167,164,4,PLAY,StillPlaying,128503.0
281.9421775341034,165,5,PLAY,Writing,378355.0
282.65608310699463,166,6,PLAY,Writing,128503.0
283.79072976112366,167,7,PLAY,Writing,378355.0
284.3441894054413,168,6,PLAY,StillPlaying,378355.0
286.678111076355,170,7,PLAY,Writing,577751.0
288.34435081481934,172,6,PLAY,StillPlaying,128503.0
291.3566176891327,175,7,PLAY,Writing,1473801.0
292.3433744907379,176,6,PLAY,StillPlaying,378355.0
293.87124490737915,177,7,PLAY,Writing,577751.0
296.34242033958435,180,6,PLAY,StillPlaying,128503.0
298.98354601860046,182,7,PLAY,Writing,1473801.0
300.3425569534302,184,6,PLAY,StillPlaying,378355.0
301.9625475406647,185,7,PLAY,Writing,577751.0
304.3442463874817,188,6,PLAY,StillPlaying,128503.0
308.34336948394775,192,5,PLAY,StillPlaying,378355.0
312.34513688087463,196,4,PLAY,StillPlaying,577751.0
316.3454713821411,200,3,PLAY,StillPlaying,1473801.0
317.61012029647827,201,4,PLAY,Writing,1473801.0
320.34307074546814,204,3,PLAY,StillPlaying,577751.0
322.67183542251587,206,4,PLAY,Writing,378355.0
324.3430359363556,208,3,PLAY,StillPlaying,1473801.0
325.1865704059601,208,4,PLAY,Writing,577751.0
327.88928866386414,211,5,PLAY,Writing,378355.0
328.34297585487366,212,4,PLAY,StillPlaying,577751.0
332.3428406715393,216,3,PLAY,StillPlaying,1473801.0
334.24026250839233,217,4,PLAY,Writing,577751.0
335.85953283309937,219,5,PLAY,Writing,128503.0
336.3429391384125,220,4,PLAY,StillPlaying,378355.0
338.59528136253357,222,5,PLAY,Writing,378355.0
340.3456721305847,224,4,PLAY,StillPlaying,577751.0
341.4327003955841,225,5,PLAY,Writing,577751.0
343.64238142967224,227,6,PLAY,Writing,378355.0
344.3430359363556,228,5,PLAY,StillPlaying,378355.0
346.25597310066223,229,6,PLAY,Writing,577751.0
348.3430037498474,232,5,PLAY,StillPlaying,577751.0
352.34252429008484,236,4,PLAY,StillPlaying,128503.0
353.4422023296356,237,5,PLAY,Writing,1473801.0
356.34488010406494,240,5,PLAY,Writing,577751.0
