EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
556.9628112316132,324,0,PLAY,StillPlaying,1473801.0
559.8270466327667,326,1,PLAY,Writing,577751.0
560.9638860225677,328,0,PLAY,StillPlaying,577751.0
564.9642150402069,332,0,BUFFERING,Play-Buffering,0
568.7187774181366,332,1,PLAY,Buffering-Play,0
568.7191848754883,332,0,PLAY,StillPlaying,1473801.0
568.7182140350342,332,1,BUFFERING,Writing,1473801.0
572.1869170665741,335,1,PLAY,Writing,577751.0
572.7204298973083,336,0,PLAY,StillPlaying,577751.0
576.7204813957214,340,0,BUFFERING,Play-Buffering,0
576.8143393993378,340,1,BUFFERING,Writing,1473801.0
576.8312330245972,340,1,PLAY,Buffering-Play,0
576.8405890464783,340,0,PLAY,StillPlaying,1473801.0
579.615752696991,342,1,PLAY,Writing,577751.0
580.8429441452026,344,0,PLAY,StillPlaying,577751.0
584.8435261249542,348,0,BUFFERING,Play-Buffering,0
588.836591720581,348,1,BUFFERING,Writing,1473801.0
588.8370292186737,348,1,PLAY,Buffering-Play,0
588.8373606204987,348,0,PLAY,StillPlaying,1473801.0
592.6678130626678,351,1,PLAY,Writing,577751.0
592.8378982543945,352,0,PLAY,StillPlaying,577751.0
596.8380925655365,356,0,BUFFERING,Play-Buffering,0
600.4641313552856,356,1,PLAY,Buffering-Play,0
600.4646878242493,356,0,PLAY,StillPlaying,1473801.0
600.4633595943451,356,1,BUFFERING,Writing,1473801.0
603.3631794452667,358,1,PLAY,Writing,577751.0
604.4646863937378,360,0,PLAY,StillPlaying,577751.0
608.464741230011,364,0,BUFFERING,Play-Buffering,0
611.8100275993347,364,1,BUFFERING,Writing,1473801.0
611.8115620613098,364,1,PLAY,Buffering-Play,0
611.811972618103,364,0,PLAY,StillPlaying,1473801.0
614.7800698280334,366,1,PLAY,Writing,577751.0
615.81387758255,368,0,PLAY,StillPlaying,577751.0
619.8139300346375,372,0,BUFFERING,Play-Buffering,0
622.1086621284485,372,1,BUFFERING,Writing,1473801.0
622.115888595581,372,1,PLAY,Buffering-Play,0
622.1167142391205,372,0,PLAY,StillPlaying,1473801.0
624.2821755409241,374,1,PLAY,Writing,577751.0
626.1229660511017,376,0,PLAY,StillPlaying,577751.0
630.1230838298798,380,0,BUFFERING,Play-Buffering,0
630.2060203552246,380,1,BUFFERING,Writing,1473801.0
630.2093014717102,380,1,PLAY,Buffering-Play,0
