EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.0026175975799560547,0,1,PLAY,InitialBuffering-Play,0
0.0019271373748779297,0,1,INITIAL_BUFFERING,Writing,128503
0.003924131393432617,0,0,PLAY,StillPlaying,128503
0.3247342109680176,0,1,PLAY,Writing,128503.0
0.9178333282470703,0,2,PLAY,Writing,378355.0
1.7870104312896729,1,3,PLAY,Writing,577751.0
3.6761996746063232,3,4,PLAY,Writing,1473801.0
4.004530668258667,4,3,PLAY,StillPlaying,128503.0
5.633122444152832,5,4,PLAY,Writing,3936261.0
6.610640525817871,6,5,PLAY,Writing,1473801.0
8.004754543304443,8,4,PLAY,StillPlaying,378355.0
12.004561424255371,12,3,PLAY,StillPlaying,577751.0
13.497955799102783,13,4,PLAY,Writing,3936261.0
15.335837602615356,15,5,PLAY,Writing,1473801.0
16.004830837249756,16,4,PLAY,StillPlaying,1473801.0
20.00479793548584,20,3,PLAY,StillPlaying,3936261.0
21.585358142852783,21,4,PLAY,Writing,3936261.0
23.477082014083862,23,5,PLAY,Writing,1473801.0
24.004984140396118,24,4,PLAY,StillPlaying,1473801.0
26.795294523239136,26,5,PLAY,Writing,3936261.0
28.004798889160156,28,4,PLAY,StillPlaying,3936261.0
28.691890239715576,28,5,PLAY,Writing,1473801.0
32.00516152381897,32,4,PLAY,StillPlaying,1473801.0
36.00534534454346,36,3,PLAY,StillPlaying,3936261.0
37.7651162147522,37,4,PLAY,Writing,3936261.0
39.63188147544861,39,5,PLAY,Writing,1473801.0
40.004961252212524,40,4,PLAY,StillPlaying,1473801.0
41.06608533859253,41,5,PLAY,Writing,3936261.0
42.13994741439819,42,6,PLAY,Writing,1473801.0
44.0049045085907,44,5,PLAY,StillPlaying,3936261.0
48.00545287132263,48,4,PLAY,StillPlaying,1473801.0
52.02154779434204,52,3,PLAY,StillPlaying,3936261.0
56.00533318519592,56,2,PLAY,StillPlaying,1473801.0
60.00547647476196,60,1,PLAY,StillPlaying,3936261.0
60.704044580459595,60,2,PLAY,Writing,3936261.0
61.97146201133728,61,3,PLAY,Writing,1473801.0
62.663301944732666,62,4,PLAY,Writing,577751.0
64.00485968589783,64,3,PLAY,StillPlaying,1473801.0
64.68122410774231,64,4,PLAY,Writing,1473801.0
65.47432518005371,65,5,PLAY,Writing,577751.0
66.2755389213562,66,6,PLAY,Writing,1473801.0
68.00454521179199,68,5,PLAY,StillPlaying,3936261.0
69.67908596992493,69,6,PLAY,Writing,3936261.0
70.5408685207367,70,7,PLAY,Writing,1473801.0
72.00488090515137,72,6,PLAY,StillPlaying,1473801.0
72.26671099662781,72,7,PLAY,Writing,3936261.0
73.45902156829834,73,8,PLAY,Writing,1473801.0
75.36613392829895,75,9,PLAY,Writing,3936261.0
76.00492715835571,76,8,PLAY,StillPlaying,577751.0
76.33409404754639,76,9,PLAY,Writing,1473801.0
79.27586102485657,79,10,PLAY,Writing,3936261.0
80.00484919548035,80,9,PLAY,StillPlaying,1473801.0
81.17629075050354,81,10,PLAY,Writing,1473801.0
84.00469589233398,84,9,PLAY,StillPlaying,577751.0
84.81971383094788,84,10,PLAY,Writing,3936261.0
86.15305352210999,86,11,PLAY,Writing,1473801.0
88.00537276268005,88,10,PLAY,StillPlaying,1473801.0
92.00476431846619,92,9,PLAY,StillPlaying,3936261.0
92.8854169845581,92,10,PLAY,Writing,3936261.0
95.70238709449768,95,11,PLAY,Writing,1473801.0
96.00457453727722,96,10,PLAY,StillPlaying,1473801.0
100.00456309318542,100,9,PLAY,StillPlaying,3936261.0
102.90612554550171,102,10,PLAY,Writing,3936261.0
104.0046637058258,104,9,PLAY,StillPlaying,1473801.0
104.70311903953552,104,10,PLAY,Writing,1473801.0
107.6151032447815,107,11,PLAY,Writing,3936261.0
108.00475001335144,108,10,PLAY,StillPlaying,3936261.0
112.0049192905426,112,9,PLAY,StillPlaying,1473801.0
113.05827951431274,113,10,PLAY,Writing,1473801.0
116.00468564033508,116,9,PLAY,StillPlaying,3936261.0
116.03724694252014,116,10,PLAY,Writing,3936261.0
116.83597469329834,116,11,PLAY,Writing,1473801.0
120.00446915626526,120,10,PLAY,StillPlaying,1473801.0
124.00473189353943,124,9,PLAY,StillPlaying,3936261.0
124.03495717048645,124,10,PLAY,Writing,3936261.0
125.12799525260925,125,11,PLAY,Writing,1473801.0
128.0045714378357,128,10,PLAY,StillPlaying,1473801.0
131.19918775558472,131,11,PLAY,Writing,3936261.0
132.00457644462585,132,10,PLAY,StillPlaying,3936261.0
136.00473260879517,136,9,PLAY,StillPlaying,1473801.0
136.0905478000641,136,10,PLAY,Writing,1473801.0
139.20804905891418,139,11,PLAY,Writing,3936261.0
140.0047950744629,140,10,PLAY,StillPlaying,3936261.0
144.00456523895264,144,9,PLAY,StillPlaying,1473801.0
145.02037596702576,145,10,PLAY,Writing,1473801.0
148.00452780723572,148,9,PLAY,StillPlaying,3936261.0
148.95680928230286,148,10,PLAY,Writing,3936261.0
149.92033004760742,149,11,PLAY,Writing,1473801.0
152.00474452972412,152,10,PLAY,StillPlaying,1473801.0
156.00498747825623,156,9,PLAY,StillPlaying,3936261.0
158.28400254249573,158,10,PLAY,Writing,3936261.0
159.35935759544373,159,11,PLAY,Writing,1473801.0
160.00457000732422,160,10,PLAY,StillPlaying,1473801.0
164.0046582221985,164,9,PLAY,StillPlaying,3936261.0
165.58311915397644,165,10,PLAY,Writing,3936261.0
166.79873061180115,166,11,PLAY,Writing,1473801.0
168.00477170944214,168,10,PLAY,StillPlaying,1473801.0
172.00455164909363,172,9,PLAY,StillPlaying,3936261.0
174.70178389549255,174,10,PLAY,Writing,3936261.0
176.0049431324005,176,9,PLAY,StillPlaying,1473801.0
176.3008885383606,176,10,PLAY,Writing,1473801.0
178.7638921737671,178,11,PLAY,Writing,3936261.0
180.004469871521,180,10,PLAY,StillPlaying,3936261.0
184.00479340553284,184,9,PLAY,StillPlaying,1473801.0
184.18835020065308,184,10,PLAY,Writing,1473801.0
188.0053515434265,188,9,PLAY,StillPlaying,3936261.0
190.26882243156433,190,10,PLAY,Writing,3936261.0
191.56999111175537,191,11,PLAY,Writing,1473801.0
192.00477576255798,192,10,PLAY,StillPlaying,1473801.0
196.00493812561035,196,9,PLAY,StillPlaying,3936261.0
197.97093272209167,197,10,PLAY,Writing,3936261.0
200.0060269832611,200,9,PLAY,StillPlaying,1473801.0
200.88646268844604,200,10,PLAY,Writing,1473801.0
204.00661420822144,204,9,PLAY,StillPlaying,3936261.0
205.2250452041626,205,10,PLAY,Writing,3936261.0
208.0052251815796,208,9,PLAY,StillPlaying,1473801.0
209.68997764587402,209,10,PLAY,Writing,1473801.0
212.00523257255554,212,9,PLAY,StillPlaying,3936261.0
216.00512075424194,216,8,PLAY,StillPlaying,1473801.0
217.80430126190186,217,9,PLAY,Writing,3936261.0
220.00658917427063,220,8,PLAY,StillPlaying,3936261.0
224.00522255897522,224,7,PLAY,StillPlaying,1473801.0
224.63081049919128,224,8,PLAY,Writing,1473801.0
227.9180190563202,227,9,PLAY,Writing,3936261.0
228.00457739830017,228,8,PLAY,StillPlaying,3936261.0
229.11521911621094,229,9,PLAY,Writing,1473801.0
231.7490680217743,231,10,PLAY,Writing,3936261.0
232.00485754013062,232,9,PLAY,StillPlaying,1473801.0
233.39741587638855,233,10,PLAY,Writing,1473801.0
236.00478410720825,236,9,PLAY,StillPlaying,3936261.0
238.18940472602844,238,10,PLAY,Writing,3936261.0
239.74029994010925,239,11,PLAY,Writing,1473801.0
