EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
191.4727919101715,136,4,PLAY,StillPlaying,378355.0
192.57958579063416,137,5,PLAY,Writing,577751.0
195.47406578063965,140,4,PLAY,StillPlaying,577751.0
195.8356010913849,140,5,PLAY,Writing,1473801.0
198.37147784233093,142,6,PLAY,Writing,577751.0
199.47281432151794,144,5,PLAY,StillPlaying,378355.0
203.4730145931244,148,4,PLAY,StillPlaying,577751.0
204.00071334838867,148,5,PLAY,Writing,1473801.0
206.14485478401184,150,6,PLAY,Writing,577751.0
207.4728021621704,152,5,PLAY,StillPlaying,378355.0
209.88872528076172,154,6,PLAY,Writing,1473801.0
211.47278237342834,156,5,PLAY,StillPlaying,577751.0
212.64682841300964,157,6,PLAY,Writing,577751.0
215.47316193580627,160,5,PLAY,StillPlaying,1473801.0
219.47293519973755,164,4,PLAY,StillPlaying,577751.0
221.36641240119934,165,5,PLAY,Writing,1473801.0
223.47293782234192,168,4,PLAY,StillPlaying,1473801.0
224.25755167007446,168,5,PLAY,Writing,577751.0
227.47337913513184,172,4,PLAY,StillPlaying,577751.0
228.20475912094116,172,5,PLAY,Writing,1473801.0
231.47272491455078,176,4,PLAY,StillPlaying,1473801.0
231.7029848098755,176,5,PLAY,Writing,577751.0
235.47274923324585,180,4,PLAY,StillPlaying,577751.0
237.34967064857483,181,5,PLAY,Writing,1473801.0
239.4728491306305,184,4,PLAY,StillPlaying,1473801.0
239.77581095695496,184,5,PLAY,Writing,577751.0
243.4726676940918,188,4,PLAY,StillPlaying,577751.0
244.88997983932495,189,5,PLAY,Writing,1473801.0
247.4726529121399,192,4,PLAY,StillPlaying,1473801.0
247.67357206344604,192,5,PLAY,Writing,577751.0
251.4740252494812,196,4,PLAY,StillPlaying,577751.0
254.63595747947693,199,5,PLAY,Writing,1473801.0
255.47260093688965,200,4,PLAY,StillPlaying,1473801.0
257.4492115974426,201,5,PLAY,Writing,577751.0
259.47295808792114,204,4,PLAY,StillPlaying,577751.0
261.18008852005005,205,5,PLAY,Writing,1473801.0
263.47290325164795,208,4,PLAY,StillPlaying,1473801.0
263.57194685935974,208,5,PLAY,Writing,577751.0
267.4730007648468,212,4,PLAY,StillPlaying,577751.0
268.8583674430847,213,5,PLAY,Writing,1473801.0
271.47344946861267,216,4,PLAY,StillPlaying,1473801.0
272.4216594696045,216,5,PLAY,Writing,577751.0
275.47277998924255,220,4,PLAY,StillPlaying,577751.0
276.58406352996826,221,5,PLAY,Writing,1473801.0
279.2610058784485,223,6,PLAY,Writing,577751.0
279.47280859947205,224,5,PLAY,StillPlaying,1473801.0
283.47292017936707,228,4,PLAY,StillPlaying,577751.0
287.1339831352234,231,5,PLAY,Writing,1473801.0
287.47822165489197,232,4,PLAY,StillPlaying,1473801.0
289.65887928009033,234,5,PLAY,Writing,577751.0
291.4727337360382,236,4,PLAY,StillPlaying,577751.0
295.47286891937256,240,3,PLAY,StillPlaying,1473801.0
296.4331703186035,240,4,PLAY,Writing,1473801.0
298.7654938697815,243,5,PLAY,Writing,577751.0
299.47292017936707,244,4,PLAY,StillPlaying,577751.0
303.47276639938354,248,3,PLAY,StillPlaying,1473801.0
304.2337749004364,248,4,PLAY,Writing,1473801.0
307.4744567871094,252,3,PLAY,StillPlaying,577751.0
311.4743263721466,256,2,PLAY,StillPlaying,1473801.0
315.473671913147,260,1,PLAY,StillPlaying,577751.0
319.4737493991852,264,0,PLAY,StillPlaying,1473801.0
323.47518706321716,268,0,BUFFERING,Play-Buffering,0
332.6239688396454,268,1,BUFFERING,Writing,577751.0
332.6270182132721,268,1,PLAY,Buffering-Play,0
332.6329388618469,268,0,PLAY,StillPlaying,577751.0
336.63209319114685,272,0,BUFFERING,Play-Buffering,0
341.0680115222931,272,1,PLAY,Buffering-Play,0
341.06666707992554,272,1,BUFFERING,Writing,128503.0
341.0776665210724,272,0,PLAY,StillPlaying,128503.0
343.2029914855957,274,1,PLAY,Writing,378355.0
343.91167521476746,274,2,PLAY,Writing,128503.0
345.08261156082153,276,1,PLAY,StillPlaying,378355.0
345.620703458786,276,2,PLAY,Writing,378355.0
346.22785902023315,277,3,PLAY,Writing,128503.0
349.083797454834,280,2,PLAY,StillPlaying,128503.0
349.7412827014923,280,3,PLAY,Writing,378355.0
353.0835347175598,284,2,PLAY,StillPlaying,378355.0
357.0830087661743,288,1,PLAY,StillPlaying,128503.0
